ID,Latitude,Longitude,Year,EVI_avg_year,NDVI_avg_year
153,24.058889,-110.3475,2022,0.19353478260869564,0.2992304347826087
153,24.058889,-110.3475,2023,0.24230434782608698,0.3390608695652174
153,24.058889,-110.3475,2024,0.25347391304347827,0.36634782608695654
153,24.058889,-110.3475,2025,0.152175,0.217975
164,24.061136,-110.320028,2000,0.13132,0.18536
164,24.061136,-110.320028,2001,0.18565217391304345,0.25504347826086954
164,24.061136,-110.320028,2002,0.1655086956521739,0.2347217391304348
164,24.061136,-110.320028,2003,0.15872608695652174,0.23189565217391303
164,24.061136,-110.320028,2004,0.1499304347826087,0.2214304347826087
164,24.061136,-110.320028,2005,0.11296956521739131,0.16442608695652175
164,24.061136,-110.320028,2006,0.13096521739130434,0.18320434782608697
164,24.061136,-110.320028,2007,0.1308217391304348,0.18274347826086956
164,24.061136,-110.320028,2008,0.19369565217391305,0.25604782608695653
164,24.061136,-110.320028,2009,0.20233913043478263,0.2680913043478261
164,24.061136,-110.320028,2010,0.17048260869565218,0.2269608695652174
164,24.061136,-110.320028,2011,0.1437,0.18661739130434785
164,24.061136,-110.320028,2012,0.1717217391304348,0.22510869565217392
164,24.061136,-110.320028,2013,0.1137,0.16195217391304348
164,24.061136,-110.320028,2014,0.10740000000000001,0.15187391304347828
164,24.061136,-110.320028,2015,0.1310086956521739,0.17537391304347824
164,24.061136,-110.320028,2016,0.13991739130434783,0.18573913043478263
164,24.061136,-110.320028,2017,0.09816956521739131,0.14237391304347827
164,24.061136,-110.320028,2018,0.10593043478260869,0.15194782608695653
164,24.061136,-110.320028,2019,0.1184608695652174,0.18121739130434783
164,24.061136,-110.320028,2020,0.10488695652173913,0.1587782608695652
164,24.061136,-110.320028,2021,0.09323478260869565,0.1403
164,24.061136,-110.320028,2022,0.10333043478260868,0.15151739130434783
164,24.061136,-110.320028,2023,0.09435217391304349,0.14807391304347825
164,24.061136,-110.320028,2024,0.09728260869565217,0.14452608695652175
164,24.061136,-110.320028,2025,0.07535833333333333,0.10900833333333333
166,24.0477,-110.32655,2000,0.15753999999999999,0.224565
166,24.0477,-110.32655,2001,0.17435652173913044,0.25473913043478263
166,24.0477,-110.32655,2002,0.18226521739130436,0.26592608695652176
166,24.0477,-110.32655,2003,0.17779565217391302,0.2554304347826087
166,24.0477,-110.32655,2004,0.1761304347826087,0.27364347826086954
166,24.0477,-110.32655,2005,0.17471304347826086,0.2647304347826087
166,24.0477,-110.32655,2006,0.1847608695652174,0.27000434782608695
166,24.0477,-110.32655,2007,0.17307391304347827,0.25882608695652176
166,24.0477,-110.32655,2008,0.16943913043478262,0.2465086956521739
166,24.0477,-110.32655,2009,0.19041739130434782,0.27158695652173914
166,24.0477,-110.32655,2010,0.13768695652173912,0.2063391304347826
166,24.0477,-110.32655,2011,0.13588695652173913,0.18841739130434781
166,24.0477,-110.32655,2012,0.18251739130434783,0.2577695652173913
166,24.0477,-110.32655,2013,0.15303478260869566,0.23125652173913044
166,24.0477,-110.32655,2014,0.19870434782608695,0.27920869565217393
166,24.0477,-110.32655,2015,0.1996913043478261,0.29151739130434784
166,24.0477,-110.32655,2016,0.18863043478260869,0.2766173913043478
166,24.0477,-110.32655,2017,0.17124347826086958,0.2577695652173913
166,24.0477,-110.32655,2018,0.1960913043478261,0.2800478260869565
166,24.0477,-110.32655,2019,0.22953478260869567,0.34125217391304347
166,24.0477,-110.32655,2020,0.18887391304347825,0.2848173913043478
166,24.0477,-110.32655,2021,0.1747173913043478,0.2641304347826087
166,24.0477,-110.32655,2022,0.1732,0.26037391304347823
166,24.0477,-110.32655,2023,0.18464347826086958,0.27494782608695656
166,24.0477,-110.32655,2024,0.16743478260869565,0.25696956521739134
166,24.0477,-110.32655,2025,0.13356666666666667,0.19389166666666666
167-R,24.0489,-110.334369,2000,0.20514000000000002,0.28763
167-R,24.0489,-110.334369,2001,0.2021913043478261,0.2778782608695652
167-R,24.0489,-110.334369,2002,0.20406086956521738,0.28428695652173913
167-R,24.0489,-110.334369,2003,0.21132608695652175,0.2889434782608696
167-R,24.0489,-110.334369,2004,0.19025217391304347,0.28577391304347827
167-R,24.0489,-110.334369,2005,0.15662173913043478,0.23239565217391306
167-R,24.0489,-110.334369,2006,0.21508695652173912,0.30166521739130436
167-R,24.0489,-110.334369,2007,0.15245652173913044,0.2278
167-R,24.0489,-110.334369,2008,0.17779130434782608,0.25549565217391307
167-R,24.0489,-110.334369,2009,0.18305652173913045,0.2645434782608696
167-R,24.0489,-110.334369,2010,0.13442608695652175,0.1978086956521739
167-R,24.0489,-110.334369,2011,0.12435652173913044,0.17049565217391305
167-R,24.0489,-110.334369,2012,0.17555652173913042,0.24941739130434784
167-R,24.0489,-110.334369,2013,0.16386521739130436,0.23998695652173915
167-R,24.0489,-110.334369,2014,0.19674347826086958,0.2783739130434783
167-R,24.0489,-110.334369,2015,0.1825304347826087,0.2683434782608696
167-R,24.0489,-110.334369,2016,0.1795913043478261,0.25838260869565216
167-R,24.0489,-110.334369,2017,0.16476521739130434,0.24206521739130435
167-R,24.0489,-110.334369,2018,0.15362173913043478,0.22484782608695653
167-R,24.0489,-110.334369,2019,0.19320434782608695,0.29278695652173914
167-R,24.0489,-110.334369,2020,0.17546521739130436,0.26621739130434785
167-R,24.0489,-110.334369,2021,0.16699999999999998,0.24331739130434785
167-R,24.0489,-110.334369,2022,0.15804782608695653,0.24103478260869565
167-R,24.0489,-110.334369,2023,0.1419695652173913,0.21810000000000002
167-R,24.0489,-110.334369,2024,0.1200608695652174,0.19001739130434783
167-R,24.0489,-110.334369,2025,0.10845833333333332,0.16188333333333335
171-A,24.088333,-110.350833,2000,0.226095,0.30224
171-A,24.088333,-110.350833,2001,0.24847391304347827,0.32788695652173916
171-A,24.088333,-110.350833,2002,0.27090434782608697,0.3621478260869565
171-A,24.088333,-110.350833,2003,0.24256521739130435,0.3443478260869565
171-A,24.088333,-110.350833,2004,0.23450000000000001,0.3349782608695652
171-A,24.088333,-110.350833,2005,0.1669913043478261,0.24520434782608697
171-A,24.088333,-110.350833,2006,0.18807391304347829,0.26080434782608697
171-A,24.088333,-110.350833,2007,0.1664,0.2440391304347826
171-A,24.088333,-110.350833,2008,0.14553478260869565,0.20268260869565216
171-A,24.088333,-110.350833,2009,0.20301304347826085,0.27127391304347825
171-A,24.088333,-110.350833,2010,0.14721304347826086,0.21830434782608696
171-A,24.088333,-110.350833,2011,0.13983478260869564,0.19297391304347825
171-A,24.088333,-110.350833,2012,0.19526086956521738,0.26590434782608696
171-A,24.088333,-110.350833,2013,0.16999130434782608,0.2544
171-A,24.088333,-110.350833,2014,0.17434347826086957,0.2509347826086956
171-A,24.088333,-110.350833,2015,0.2023695652173913,0.2879478260869565
171-A,24.088333,-110.350833,2016,0.19095217391304348,0.28025217391304347
171-A,24.088333,-110.350833,2017,0.19053478260869564,0.2782826086956522
171-A,24.088333,-110.350833,2018,0.17800000000000002,0.26021304347826085
171-A,24.088333,-110.350833,2019,0.23796521739130433,0.3369913043478261
171-A,24.088333,-110.350833,2020,0.20423043478260872,0.3149130434782609
171-A,24.088333,-110.350833,2021,0.1859782608695652,0.2596521739130435
171-A,24.088333,-110.350833,2022,0.1739608695652174,0.24301739130434785
171-A,24.088333,-110.350833,2023,0.19327391304347824,0.2775304347826087
171-A,24.088333,-110.350833,2024,0.19689565217391305,0.28197826086956523
171-A,24.088333,-110.350833,2025,0.15710833333333332,0.21825833333333333
172,24.078611,-110.354444,2000,0.17826999999999998,0.26780499999999996
172,24.078611,-110.354444,2001,0.23643478260869563,0.34115652173913047
172,24.078611,-110.354444,2002,0.22709565217391306,0.3350695652173913
172,24.078611,-110.354444,2003,0.21643913043478258,0.32775217391304345
172,24.078611,-110.354444,2004,0.22708260869565217,0.3597434782608696
172,24.078611,-110.354444,2005,0.1918086956521739,0.30280434782608695
172,24.078611,-110.354444,2006,0.21242608695652174,0.3138521739130435
172,24.078611,-110.354444,2007,0.20868260869565217,0.3174173913043478
172,24.078611,-110.354444,2008,0.1889913043478261,0.2771130434782609
172,24.078611,-110.354444,2009,0.20810434782608694,0.30190434782608694
172,24.078611,-110.354444,2010,0.17140869565217393,0.2612086956521739
172,24.078611,-110.354444,2011,0.16784782608695653,0.23891739130434783
172,24.078611,-110.354444,2012,0.1983086956521739,0.28877391304347827
172,24.078611,-110.354444,2013,0.1889782608695652,0.3003173913043478
172,24.078611,-110.354444,2014,0.2215826086956522,0.3194478260869565
172,24.078611,-110.354444,2015,0.21839565217391305,0.33160434782608694
172,24.078611,-110.354444,2016,0.2027695652173913,0.30476521739130435
172,24.078611,-110.354444,2017,0.20007391304347827,0.31279565217391303
172,24.078611,-110.354444,2018,0.22397826086956524,0.32235652173913043
172,24.078611,-110.354444,2019,0.24407826086956524,0.3629782608695652
172,24.078611,-110.354444,2020,0.23384347826086957,0.35384782608695653
172,24.078611,-110.354444,2021,0.19957826086956523,0.30267826086956523
172,24.078611,-110.354444,2022,0.20461304347826087,0.3058521739130435
172,24.078611,-110.354444,2023,0.22588695652173915,0.3276826086956522
172,24.078611,-110.354444,2024,0.24463913043478258,0.3630695652173913
172,24.078611,-110.354444,2025,0.18295000000000003,0.2694916666666667
181-R,24.073611,-110.348889,2000,0.25061,0.33874
181-R,24.073611,-110.348889,2001,0.2788217391304348,0.3760086956521739
181-R,24.073611,-110.348889,2002,0.2611391304347826,0.3721739130434783
181-R,24.073611,-110.348889,2003,0.2552695652173913,0.35931739130434787
181-R,24.073611,-110.348889,2004,0.27513478260869567,0.40219130434782613
181-R,24.073611,-110.348889,2005,0.21409565217391305,0.3146782608695652
181-R,24.073611,-110.348889,2006,0.2238391304347826,0.31611304347826086
181-R,24.073611,-110.348889,2007,0.18956521739130436,0.274195652173913
181-R,24.073611,-110.348889,2008,0.16686521739130433,0.2366304347826087
181-R,24.073611,-110.348889,2009,0.1926217391304348,0.27190434782608697
181-R,24.073611,-110.348889,2010,0.13872173913043478,0.20439130434782607
181-R,24.073611,-110.348889,2011,0.1572913043478261,0.21446521739130434
181-R,24.073611,-110.348889,2012,0.2145521739130435,0.2877391304347826
181-R,24.073611,-110.348889,2013,0.2207826086956522,0.3189173913043478
181-R,24.073611,-110.348889,2014,0.24183913043478264,0.3288304347826087
181-R,24.073611,-110.348889,2015,0.22689130434782606,0.33458695652173914
181-R,24.073611,-110.348889,2016,0.19839130434782606,0.29762173913043477
181-R,24.073611,-110.348889,2017,0.23087826086956523,0.33949565217391303
181-R,24.073611,-110.348889,2018,0.20784347826086957,0.2914086956521739
181-R,24.073611,-110.348889,2019,0.27479130434782606,0.3941304347826087
181-R,24.073611,-110.348889,2020,0.20393478260869566,0.3037695652173913
181-R,24.073611,-110.348889,2021,0.18742608695652171,0.2690565217391304
181-R,24.073611,-110.348889,2022,0.1627086956521739,0.24920434782608697
181-R,24.073611,-110.348889,2023,0.21886086956521741,0.30349130434782606
181-R,24.073611,-110.348889,2024,0.20828695652173912,0.3156
181-R,24.073611,-110.348889,2025,0.1445,0.21293333333333334
182,24.093611,-110.350556,2000,0.137485,0.191975
182,24.093611,-110.350556,2001,0.15716521739130435,0.2144913043478261
182,24.093611,-110.350556,2002,0.17482608695652174,0.24046956521739132
182,24.093611,-110.350556,2003,0.18081304347826085,0.2523695652173913
182,24.093611,-110.350556,2004,0.18109130434782608,0.25911304347826086
182,24.093611,-110.350556,2005,0.15797391304347827,0.22160869565217392
182,24.093611,-110.350556,2006,0.16748260869565218,0.23117826086956522
182,24.093611,-110.350556,2007,0.15913478260869565,0.22023043478260868
182,24.093611,-110.350556,2008,0.1433173913043478,0.1944521739130435
182,24.093611,-110.350556,2009,0.18883478260869563,0.2536913043478261
182,24.093611,-110.350556,2010,0.1435391304347826,0.2043260869565217
182,24.093611,-110.350556,2011,0.14275217391304348,0.19197391304347827
182,24.093611,-110.350556,2012,0.1706913043478261,0.23502608695652172
182,24.093611,-110.350556,2013,0.1618913043478261,0.2327869565217391
182,24.093611,-110.350556,2014,0.17759999999999998,0.2501391304347826
182,24.093611,-110.350556,2015,0.20875652173913045,0.2924608695652174
182,24.093611,-110.350556,2016,0.19201739130434783,0.2670521739130435
182,24.093611,-110.350556,2017,0.16535652173913043,0.23643913043478262
182,24.093611,-110.350556,2018,0.15357391304347826,0.22298695652173914
182,24.093611,-110.350556,2019,0.19793478260869565,0.2891521739130435
182,24.093611,-110.350556,2020,0.1658608695652174,0.24918260869565217
182,24.093611,-110.350556,2021,0.1663217391304348,0.22523913043478264
182,24.093611,-110.350556,2022,0.15036086956521738,0.2047695652173913
182,24.093611,-110.350556,2023,0.19198260869565215,0.24341739130434784
182,24.093611,-110.350556,2024,0.16870869565217392,0.22526956521739128
182,24.093611,-110.350556,2025,0.112375,0.15000833333333333
191-R,24.096389,-110.3525,2000,0.16872499999999999,0.240415
191-R,24.096389,-110.3525,2001,0.2144608695652174,0.29110434782608696
191-R,24.096389,-110.3525,2002,0.2238086956521739,0.3059086956521739
191-R,24.096389,-110.3525,2003,0.22741304347826088,0.31663478260869565
191-R,24.096389,-110.3525,2004,0.2421304347826087,0.35610434782608696
191-R,24.096389,-110.3525,2005,0.19345652173913042,0.28381304347826086
191-R,24.096389,-110.3525,2006,0.21221739130434783,0.29014347826086956
191-R,24.096389,-110.3525,2007,0.2229478260869565,0.29786521739130434
191-R,24.096389,-110.3525,2008,0.17391739130434783,0.24082608695652172
191-R,24.096389,-110.3525,2009,0.21501304347826086,0.29513478260869563
191-R,24.096389,-110.3525,2010,0.17740434782608697,0.257395652173913
191-R,24.096389,-110.3525,2011,0.1647695652173913,0.23288260869565217
191-R,24.096389,-110.3525,2012,0.21196956521739133,0.2894478260869565
191-R,24.096389,-110.3525,2013,0.1924391304347826,0.27569565217391306
191-R,24.096389,-110.3525,2014,0.23911304347826087,0.3263217391304348
191-R,24.096389,-110.3525,2015,0.2345391304347826,0.327495652173913
191-R,24.096389,-110.3525,2016,0.22361304347826086,0.3181
191-R,24.096389,-110.3525,2017,0.22403478260869567,0.3116652173913043
191-R,24.096389,-110.3525,2018,0.2323826086956522,0.33187391304347824
191-R,24.096389,-110.3525,2019,0.24383478260869565,0.3548565217391304
191-R,24.096389,-110.3525,2020,0.2079739130434783,0.3196608695652174
191-R,24.096389,-110.3525,2021,0.21643913043478263,0.3079826086956522
191-R,24.096389,-110.3525,2022,0.20302173913043478,0.2919608695652174
191-R,24.096389,-110.3525,2023,0.21932173913043476,0.31542173913043475
191-R,24.096389,-110.3525,2024,0.21653478260869563,0.31450434782608694
191-R,24.096389,-110.3525,2025,0.18629166666666666,0.26700833333333335
197-A,24.098611,-110.352778,2000,0.15803,0.22357
197-A,24.098611,-110.352778,2001,0.19391304347826085,0.26521304347826086
197-A,24.098611,-110.352778,2002,0.20801304347826086,0.28112173913043476
197-A,24.098611,-110.352778,2003,0.18947391304347824,0.2704130434782609
197-A,24.098611,-110.352778,2004,0.21562608695652177,0.3160869565217391
197-A,24.098611,-110.352778,2005,0.17148695652173912,0.2532
197-A,24.098611,-110.352778,2006,0.19622173913043478,0.26977826086956525
197-A,24.098611,-110.352778,2007,0.1928434782608696,0.26671739130434785
197-A,24.098611,-110.352778,2008,0.16554347826086957,0.22988695652173913
197-A,24.098611,-110.352778,2009,0.2044434782608696,0.2796478260869565
197-A,24.098611,-110.352778,2010,0.17378695652173914,0.2518695652173913
197-A,24.098611,-110.352778,2011,0.1666434782608696,0.22771739130434782
197-A,24.098611,-110.352778,2012,0.1923478260869565,0.26670434782608693
197-A,24.098611,-110.352778,2013,0.18692173913043478,0.2682217391304348
197-A,24.098611,-110.352778,2014,0.2168,0.30047391304347826
197-A,24.098611,-110.352778,2015,0.20445217391304346,0.2923695652173913
197-A,24.098611,-110.352778,2016,0.19776086956521738,0.28849565217391304
197-A,24.098611,-110.352778,2017,0.19983913043478263,0.2858695652173913
197-A,24.098611,-110.352778,2018,0.2051913043478261,0.2968782608695652
197-A,24.098611,-110.352778,2019,0.2232913043478261,0.3277217391304348
197-A,24.098611,-110.352778,2020,0.2042391304347826,0.313
197-A,24.098611,-110.352778,2021,0.20051304347826085,0.29089565217391306
197-A,24.098611,-110.352778,2022,0.20070000000000002,0.2868478260869565
197-A,24.098611,-110.352778,2023,0.20220434782608693,0.29385652173913046
197-A,24.098611,-110.352778,2024,0.21665652173913044,0.3159173913043478
197-A,24.098611,-110.352778,2025,0.19233333333333333,0.271075
205,24.053611,-110.359167,2000,0.22149999999999997,0.346205
205,24.053611,-110.359167,2001,0.2503565217391305,0.3919695652173913
205,24.053611,-110.359167,2002,0.2768826086956522,0.41726956521739134
205,24.053611,-110.359167,2003,0.2591478260869565,0.38439130434782603
205,24.053611,-110.359167,2004,0.24950434782608696,0.3979304347826087
205,24.053611,-110.359167,2005,0.20191739130434783,0.3178956521739131
205,24.053611,-110.359167,2006,0.21154782608695652,0.31600869565217393
205,24.053611,-110.359167,2007,0.27181739130434784,0.40740000000000004
205,24.053611,-110.359167,2008,0.24459999999999998,0.3576913043478261
205,24.053611,-110.359167,2009,0.23900869565217392,0.35533913043478266
205,24.053611,-110.359167,2010,0.16727391304347827,0.2651
205,24.053611,-110.359167,2011,0.17789565217391304,0.2712
205,24.053611,-110.359167,2012,0.24732608695652175,0.36767391304347824
205,24.053611,-110.359167,2013,0.21085217391304348,0.34373043478260873
205,24.053611,-110.359167,2014,0.25717391304347825,0.3825739130434783
205,24.053611,-110.359167,2015,0.28218260869565215,0.42963913043478263
205,24.053611,-110.359167,2016,0.2446304347826087,0.3806391304347826
205,24.053611,-110.359167,2017,0.2324,0.36359565217391304
205,24.053611,-110.359167,2018,0.2490608695652174,0.3747478260869565
205,24.053611,-110.359167,2019,0.2703869565217391,0.4247565217391304
205,24.053611,-110.359167,2020,0.24344347826086957,0.3730652173913044
205,24.053611,-110.359167,2021,0.25732173913043477,0.37361304347826085
205,24.053611,-110.359167,2022,0.2327304347826087,0.35710434782608697
205,24.053611,-110.359167,2023,0.25903478260869567,0.39130000000000004
205,24.053611,-110.359167,2024,0.21750000000000003,0.33414782608695653
205,24.053611,-110.359167,2025,0.23249166666666665,0.33690833333333337
206,24.034444,-110.356667,2000,0.159995,0.243315
206,24.034444,-110.356667,2001,0.1743391304347826,0.26971304347826086
206,24.034444,-110.356667,2002,0.18173478260869566,0.2888869565217391
206,24.034444,-110.356667,2003,0.16117826086956522,0.2502521739130435
206,24.034444,-110.356667,2004,0.1716608695652174,0.262
206,24.034444,-110.356667,2005,0.17618260869565217,0.26606521739130434
206,24.034444,-110.356667,2006,0.15594347826086957,0.23577391304347825
206,24.034444,-110.356667,2007,0.1499478260869565,0.22768260869565218
206,24.034444,-110.356667,2008,0.15275652173913043,0.23023478260869565
206,24.034444,-110.356667,2009,0.15518695652173914,0.22863913043478262
206,24.034444,-110.356667,2010,0.17572608695652173,0.2556565217391304
206,24.034444,-110.356667,2011,0.12987826086956522,0.1888173913043478
206,24.034444,-110.356667,2012,0.15435217391304348,0.21369565217391304
206,24.034444,-110.356667,2013,0.14261739130434783,0.20904782608695652
206,24.034444,-110.356667,2014,0.16543478260869565,0.23079999999999998
206,24.034444,-110.356667,2015,0.15848260869565217,0.22722608695652174
206,24.034444,-110.356667,2016,0.15992608695652175,0.22377391304347824
206,24.034444,-110.356667,2017,0.15737391304347828,0.2185695652173913
206,24.034444,-110.356667,2018,0.1689608695652174,0.23060434782608694
206,24.034444,-110.356667,2019,0.15633913043478262,0.22614347826086956
206,24.034444,-110.356667,2020,0.1589391304347826,0.22581304347826087
206,24.034444,-110.356667,2021,0.15346521739130434,0.21003478260869565
206,24.034444,-110.356667,2022,0.14835217391304348,0.2132434782608696
206,24.034444,-110.356667,2023,0.17253043478260868,0.24835217391304346
206,24.034444,-110.356667,2024,0.1457217391304348,0.21172608695652173
206,24.034444,-110.356667,2025,0.14811666666666665,0.21724166666666667
207-R,24.043889,-110.368889,2000,0.25982,0.36677
207-R,24.043889,-110.368889,2001,0.27494782608695656,0.3934043478260869
207-R,24.043889,-110.368889,2002,0.23898260869565216,0.3704086956521739
207-R,24.043889,-110.368889,2003,0.2573391304347826,0.3783391304347826
207-R,24.043889,-110.368889,2004,0.24800434782608696,0.38505217391304347
207-R,24.043889,-110.368889,2005,0.2384695652173913,0.3689086956521739
207-R,24.043889,-110.368889,2006,0.23304347826086957,0.33385652173913044
207-R,24.043889,-110.368889,2007,0.22177391304347824,0.34030434782608693
207-R,24.043889,-110.368889,2008,0.19860434782608696,0.2922347826086957
207-R,24.043889,-110.368889,2009,0.26281304347826084,0.35782608695652174
207-R,24.043889,-110.368889,2010,0.1311217391304348,0.20691739130434783
207-R,24.043889,-110.368889,2011,0.20628695652173915,0.2905304347826087
207-R,24.043889,-110.368889,2012,0.24522608695652173,0.3405608695652174
207-R,24.043889,-110.368889,2013,0.25790434782608695,0.3649
207-R,24.043889,-110.368889,2014,0.20881304347826085,0.31826521739130437
207-R,24.043889,-110.368889,2015,0.26261304347826087,0.38426086956521743
207-R,24.043889,-110.368889,2016,0.27312608695652174,0.3979304347826087
207-R,24.043889,-110.368889,2017,0.28880434782608694,0.40242173913043483
207-R,24.043889,-110.368889,2018,0.2507304347826087,0.36646086956521734
207-R,24.043889,-110.368889,2019,0.23571739130434782,0.36422608695652176
207-R,24.043889,-110.368889,2020,0.3306521739130435,0.46152608695652175
207-R,24.043889,-110.368889,2021,0.3340086956521739,0.4579130434782609
207-R,24.043889,-110.368889,2022,0.2064086956521739,0.31406521739130433
207-R,24.043889,-110.368889,2023,0.21882608695652175,0.3288391304347826
207-R,24.043889,-110.368889,2024,0.2249608695652174,0.33692173913043477
207-R,24.043889,-110.368889,2025,0.20304999999999998,0.2988166666666667
208,24.036389,-110.364167,2000,0.19746000000000002,0.295795
208,24.036389,-110.364167,2001,0.25450434782608694,0.3759347826086956
208,24.036389,-110.364167,2002,0.25067826086956524,0.40012173913043475
208,24.036389,-110.364167,2003,0.2439086956521739,0.36477826086956516
208,24.036389,-110.364167,2004,0.23054347826086957,0.36743478260869566
208,24.036389,-110.364167,2005,0.2329130434782609,0.35022173913043475
208,24.036389,-110.364167,2006,0.2707913043478261,0.37180869565217395
208,24.036389,-110.364167,2007,0.20709565217391307,0.3055217391304348
208,24.036389,-110.364167,2008,0.18711739130434782,0.2813869565217391
208,24.036389,-110.364167,2009,0.1961913043478261,0.2970826086956522
208,24.036389,-110.364167,2010,0.18070434782608696,0.27229130434782606
208,24.036389,-110.364167,2011,0.1493391304347826,0.2139217391304348
208,24.036389,-110.364167,2012,0.22440869565217395,0.31157391304347826
208,24.036389,-110.364167,2013,0.1987695652173913,0.2939
208,24.036389,-110.364167,2014,0.20328695652173914,0.2919434782608696
208,24.036389,-110.364167,2015,0.19442608695652175,0.2905608695652174
208,24.036389,-110.364167,2016,0.2182304347826087,0.30613478260869564
208,24.036389,-110.364167,2017,0.17864347826086954,0.25744782608695654
208,24.036389,-110.364167,2018,0.1826913043478261,0.2598913043478261
208,24.036389,-110.364167,2019,0.22144347826086955,0.3170826086956522
208,24.036389,-110.364167,2020,0.19136956521739132,0.2770521739130435
208,24.036389,-110.364167,2021,0.21273478260869566,0.2962565217391305
208,24.036389,-110.364167,2022,0.16334347826086956,0.23981304347826085
208,24.036389,-110.364167,2023,0.19389565217391305,0.2809
208,24.036389,-110.364167,2024,0.18063043478260868,0.2673304347826087
208,24.036389,-110.364167,2025,0.136025,0.20788333333333334
209,24.027222,-110.368611,2000,0.21494,0.32774000000000003
209,24.027222,-110.368611,2001,0.26210869565217393,0.3916
209,24.027222,-110.368611,2002,0.2721391304347826,0.4097739130434782
209,24.027222,-110.368611,2003,0.22240869565217392,0.34335217391304346
209,24.027222,-110.368611,2004,0.22424782608695654,0.3594913043478261
209,24.027222,-110.368611,2005,0.19518260869565218,0.30724347826086956
209,24.027222,-110.368611,2006,0.1910913043478261,0.2833826086956522
209,24.027222,-110.368611,2007,0.18510434782608695,0.2875043478260869
209,24.027222,-110.368611,2008,0.19594347826086958,0.29241739130434785
209,24.027222,-110.368611,2009,0.18906521739130433,0.2889695652173913
209,24.027222,-110.368611,2010,0.1678391304347826,0.26209130434782607
209,24.027222,-110.368611,2011,0.1738695652173913,0.2532695652173913
209,24.027222,-110.368611,2012,0.2073565217391304,0.31550869565217393
209,24.027222,-110.368611,2013,0.17931304347826088,0.2853608695652174
209,24.027222,-110.368611,2014,0.22780434782608694,0.3486695652173913
209,24.027222,-110.368611,2015,0.20288260869565217,0.32592608695652175
209,24.027222,-110.368611,2016,0.21605217391304346,0.3315130434782608
209,24.027222,-110.368611,2017,0.19642608695652175,0.3061217391304348
209,24.027222,-110.368611,2018,0.20618695652173913,0.3164782608695652
209,24.027222,-110.368611,2019,0.21723043478260867,0.34818695652173914
209,24.027222,-110.368611,2020,0.21322608695652176,0.3383608695652174
209,24.027222,-110.368611,2021,0.1885478260869565,0.29181304347826087
209,24.027222,-110.368611,2022,0.1757782608695652,0.2758695652173913
209,24.027222,-110.368611,2023,0.21886521739130435,0.33554347826086955
209,24.027222,-110.368611,2024,0.19633913043478263,0.3021695652173913
209,24.027222,-110.368611,2025,0.1512,0.22895833333333335
211,24.068333,-110.370278,2000,0.20456,0.290485
211,24.068333,-110.370278,2001,0.24405652173913042,0.32902608695652175
211,24.068333,-110.370278,2002,0.23162608695652173,0.34112173913043475
211,24.068333,-110.370278,2003,0.2141782608695652,0.3075521739130435
211,24.068333,-110.370278,2004,0.22495217391304348,0.3389
211,24.068333,-110.370278,2005,0.19259565217391306,0.2858652173913044
211,24.068333,-110.370278,2006,0.19627391304347824,0.2834
211,24.068333,-110.370278,2007,0.1866782608695652,0.2680608695652174
211,24.068333,-110.370278,2008,0.17968260869565217,0.2489
211,24.068333,-110.370278,2009,0.1794695652173913,0.24912173913043478
211,24.068333,-110.370278,2010,0.1443478260869565,0.21253043478260872
211,24.068333,-110.370278,2011,0.14928260869565219,0.20279999999999998
211,24.068333,-110.370278,2012,0.1909,0.2572521739130435
211,24.068333,-110.370278,2013,0.15309130434782608,0.2287695652173913
211,24.068333,-110.370278,2014,0.17966956521739133,0.2507521739130435
211,24.068333,-110.370278,2015,0.1961391304347826,0.2789391304347826
211,24.068333,-110.370278,2016,0.17022608695652175,0.24365217391304347
211,24.068333,-110.370278,2017,0.17367826086956523,0.24994782608695654
211,24.068333,-110.370278,2018,0.19083913043478262,0.2648217391304348
211,24.068333,-110.370278,2019,0.20536521739130434,0.3032826086956522
211,24.068333,-110.370278,2020,0.20660434782608697,0.3038521739130435
211,24.068333,-110.370278,2021,0.19390434782608693,0.26890000000000003
211,24.068333,-110.370278,2022,0.17922608695652176,0.2559695652173913
211,24.068333,-110.370278,2023,0.20714782608695653,0.2910260869565217
211,24.068333,-110.370278,2024,0.19963913043478262,0.2856304347826087
211,24.068333,-110.370278,2025,0.15082500000000001,0.21296666666666667
216,24.0575,-110.398611,2000,0.26243500000000003,0.335565
216,24.0575,-110.398611,2001,0.26536086956521737,0.343404347826087
216,24.0575,-110.398611,2002,0.2356391304347826,0.3370086956521739
216,24.0575,-110.398611,2003,0.21846521739130437,0.2948391304347826
216,24.0575,-110.398611,2004,0.20720869565217392,0.2945521739130435
216,24.0575,-110.398611,2005,0.17780434782608695,0.2559695652173913
216,24.0575,-110.398611,2006,0.18909565217391303,0.26071739130434785
216,24.0575,-110.398611,2007,0.17668260869565217,0.25606521739130433
216,24.0575,-110.398611,2008,0.16952173913043478,0.2329086956521739
216,24.0575,-110.398611,2009,0.1857304347826087,0.2518173913043478
216,24.0575,-110.398611,2010,0.15795652173913044,0.2207695652173913
216,24.0575,-110.398611,2011,0.15055217391304349,0.19888260869565216
216,24.0575,-110.398611,2012,0.2149478260869565,0.28381304347826086
216,24.0575,-110.398611,2013,0.22188260869565218,0.30376521739130435
