Pozo,Estado,Acuífero,Elev.Brocal,Latitud,Longitud,año,nivel_piezometrico,precip_mm,temp_C
415,Baja California Sur,LA PAZ,40.0,24.108333,-110.291667,2016,37.9,295.56,25.5
415,Baja California Sur,LA PAZ,40.0,24.108333,-110.291667,2017,,272.85,25.39
415,Baja California Sur,LA PAZ,40.0,24.108333,-110.291667,2018,,438.37,25.36
415,Baja California Sur,LA PAZ,40.0,24.108333,-110.291667,2019,,501.83,24.9
415,Baja California Sur,LA PAZ,40.0,24.108333,-110.291667,2020,,124.65,25.24
415,Baja California Sur,LA PAZ,40.0,24.108333,-110.291667,2021,,372.16,25.22
415,Baja California Sur,LA PAZ,40.0,24.108333,-110.291667,2022,39.01,320.48,24.83
415,Baja California Sur,LA PAZ,40.0,24.108333,-110.291667,2023,,471.67,25.23
415,Baja California Sur,LA PAZ,40.0,24.108333,-110.291667,2024,,155.47,25.4
415,Baja California Sur,LA PAZ,40.0,24.108333,-110.291667,2025,,,
416,Baja California Sur,LA PAZ,45.0,24.1225,-110.299167,1996,,189.94,24.66
416,Baja California Sur,LA PAZ,45.0,24.1225,-110.299167,1997,,251.28,24.63
416,Baja California Sur,LA PAZ,45.0,24.1225,-110.299167,1998,,434.03,24.25
416,Baja California Sur,LA PAZ,45.0,24.1225,-110.299167,1999,,62.25,24.21
416,Baja California Sur,LA PAZ,45.0,24.1225,-110.299167,2000,43.47,104.53,24.28
416,Baja California Sur,LA PAZ,45.0,24.1225,-110.299167,2001,,330.23,23.92
416,Baja California Sur,LA PAZ,45.0,24.1225,-110.299167,2002,39.77,136.7,24.17
416,Baja California Sur,LA PAZ,45.0,24.1225,-110.299167,2003,37.63,335.71,24.27
416,Baja California Sur,LA PAZ,45.0,24.1225,-110.299167,2004,38.32,261.38,24.06
416,Baja California Sur,LA PAZ,45.0,24.1225,-110.299167,2005,35.12,165.69,24.16
416,Baja California Sur,LA PAZ,45.0,24.1225,-110.299167,2006,39.74,255.16,24.67
416,Baja California Sur,LA PAZ,45.0,24.1225,-110.299167,2007,38.95,192.76,24.14
416,Baja California Sur,LA PAZ,45.0,24.1225,-110.299167,2008,34.8,168.59,24.31
416,Baja California Sur,LA PAZ,45.0,24.1225,-110.299167,2009,45.0,251.52,24.73
416,Baja California Sur,LA PAZ,45.0,24.1225,-110.299167,2010,41.4,114.6,24.23
416,Baja California Sur,LA PAZ,45.0,24.1225,-110.299167,2011,42.6,103.36,24.62
416,Baja California Sur,LA PAZ,45.0,24.1225,-110.299167,2012,43.45,321.39,24.64
416,Baja California Sur,LA PAZ,45.0,24.1225,-110.299167,2013,45.0,229.35,24.66
416,Baja California Sur,LA PAZ,45.0,24.1225,-110.299167,2014,46.48,453.16,25.63
416,Baja California Sur,LA PAZ,45.0,24.1225,-110.299167,2015,,300.95,25.6
416,Baja California Sur,LA PAZ,45.0,24.1225,-110.299167,2016,43.6,295.56,25.5
416,Baja California Sur,LA PAZ,45.0,24.1225,-110.299167,2017,,272.85,25.39
416,Baja California Sur,LA PAZ,45.0,24.1225,-110.299167,2018,,438.37,25.36
416,Baja California Sur,LA PAZ,45.0,24.1225,-110.299167,2019,,501.83,24.9
416,Baja California Sur,LA PAZ,45.0,24.1225,-110.299167,2020,,124.65,25.24
416,Baja California Sur,LA PAZ,45.0,24.1225,-110.299167,2021,,372.16,25.22
416,Baja California Sur,LA PAZ,45.0,24.1225,-110.299167,2022,44.04,320.48,24.83
416,Baja California Sur,LA PAZ,45.0,24.1225,-110.299167,2023,,471.67,25.23
416,Baja California Sur,LA PAZ,45.0,24.1225,-110.299167,2024,,155.47,25.4
416,Baja California Sur,LA PAZ,45.0,24.1225,-110.299167,2025,,,
419,Baja California Sur,LA PAZ,13.0,24.112417,-110.328147,1996,,188.64,23.93
419,Baja California Sur,LA PAZ,13.0,24.112417,-110.328147,1997,,270.67,24.02
419,Baja California Sur,LA PAZ,13.0,24.112417,-110.328147,1998,,337.99,23.9
419,Baja California Sur,LA PAZ,13.0,24.112417,-110.328147,1999,,55.93,23.57
419,Baja California Sur,LA PAZ,13.0,24.112417,-110.328147,2000,,82.23,23.72
419,Baja California Sur,LA PAZ,13.0,24.112417,-110.328147,2001,,316.65,23.32
419,Baja California Sur,LA PAZ,13.0,24.112417,-110.328147,2002,13.71,130.81,23.39
419,Baja California Sur,LA PAZ,13.0,24.112417,-110.328147,2003,,377.61,23.54
419,Baja California Sur,LA PAZ,13.0,24.112417,-110.328147,2004,,218.6,23.27
419,Baja California Sur,LA PAZ,13.0,24.112417,-110.328147,2005,12.05,175.53,23.24
419,Baja California Sur,LA PAZ,13.0,24.112417,-110.328147,2006,12.67,197.03,24.06
419,Baja California Sur,LA PAZ,13.0,24.112417,-110.328147,2007,12.9,180.56,23.37
419,Baja California Sur,LA PAZ,13.0,24.112417,-110.328147,2008,12.74,184.97,23.83
419,Baja California Sur,LA PAZ,13.0,24.112417,-110.328147,2009,12.8,254.98,23.9
419,Baja California Sur,LA PAZ,13.0,24.112417,-110.328147,2010,13.98,111.93,23.15
419,Baja California Sur,LA PAZ,13.0,24.112417,-110.328147,2011,13.94,90.29,23.87
419,Baja California Sur,LA PAZ,13.0,24.112417,-110.328147,2012,12.2,348.92,23.82
419,Baja California Sur,LA PAZ,13.0,24.112417,-110.328147,2013,12.8,189.53,23.79
419,Baja California Sur,LA PAZ,13.0,24.112417,-110.328147,2014,14.29,426.42,24.94
419,Baja California Sur,LA PAZ,13.0,24.112417,-110.328147,2015,,270.81,25.04
419,Baja California Sur,LA PAZ,13.0,24.112417,-110.328147,2016,,267.72,24.68
419,Baja California Sur,LA PAZ,13.0,24.112417,-110.328147,2017,,205.95,24.52
419,Baja California Sur,LA PAZ,13.0,24.112417,-110.328147,2018,,308.82,24.61
419,Baja California Sur,LA PAZ,13.0,24.112417,-110.328147,2019,,445.63,23.94
419,Baja California Sur,LA PAZ,13.0,24.112417,-110.328147,2020,,107.63,24.36
419,Baja California Sur,LA PAZ,13.0,24.112417,-110.328147,2021,,342.8,24.35
419,Baja California Sur,LA PAZ,13.0,24.112417,-110.328147,2022,,243.31,24.01
419,Baja California Sur,LA PAZ,13.0,24.112417,-110.328147,2023,,396.31,24.49
419,Baja California Sur,LA PAZ,13.0,24.112417,-110.328147,2024,,60.41,24.3
419,Baja California Sur,LA PAZ,13.0,24.112417,-110.328147,2025,,,
422,Baja California Sur,LA PAZ,37.0,24.070694,-110.327419,1996,40.8,188.64,23.93
422,Baja California Sur,LA PAZ,37.0,24.070694,-110.327419,1997,40.84,270.67,24.02
422,Baja California Sur,LA PAZ,37.0,24.070694,-110.327419,1998,,337.99,23.9
422,Baja California Sur,LA PAZ,37.0,24.070694,-110.327419,1999,40.73,55.93,23.57
422,Baja California Sur,LA PAZ,37.0,24.070694,-110.327419,2000,41.68,82.23,23.72
422,Baja California Sur,LA PAZ,37.0,24.070694,-110.327419,2001,,316.65,23.32
422,Baja California Sur,LA PAZ,37.0,24.070694,-110.327419,2002,,130.81,23.39
422,Baja California Sur,LA PAZ,37.0,24.070694,-110.327419,2003,,377.61,23.54
422,Baja California Sur,LA PAZ,37.0,24.070694,-110.327419,2004,,218.6,23.27
422,Baja California Sur,LA PAZ,37.0,24.070694,-110.327419,2005,40.7,175.53,23.24
422,Baja California Sur,LA PAZ,37.0,24.070694,-110.327419,2006,,197.03,24.06
422,Baja California Sur,LA PAZ,37.0,24.070694,-110.327419,2007,,180.56,23.37
422,Baja California Sur,LA PAZ,37.0,24.070694,-110.327419,2008,,184.97,23.83
422,Baja California Sur,LA PAZ,37.0,24.070694,-110.327419,2009,,254.98,23.9
422,Baja California Sur,LA PAZ,37.0,24.070694,-110.327419,2010,,111.93,23.15
422,Baja California Sur,LA PAZ,37.0,24.070694,-110.327419,2011,,90.29,23.87
422,Baja California Sur,LA PAZ,37.0,24.070694,-110.327419,2012,,348.92,23.82
422,Baja California Sur,LA PAZ,37.0,24.070694,-110.327419,2013,,189.53,23.79
422,Baja California Sur,LA PAZ,37.0,24.070694,-110.327419,2014,51.58,426.42,24.94
422,Baja California Sur,LA PAZ,37.0,24.070694,-110.327419,2015,,270.81,25.04
422,Baja California Sur,LA PAZ,37.0,24.070694,-110.327419,2016,,267.72,24.68
422,Baja California Sur,LA PAZ,37.0,24.070694,-110.327419,2017,,205.95,24.52
422,Baja California Sur,LA PAZ,37.0,24.070694,-110.327419,2018,,308.82,24.61
422,Baja California Sur,LA PAZ,37.0,24.070694,-110.327419,2019,,445.63,23.94
422,Baja California Sur,LA PAZ,37.0,24.070694,-110.327419,2020,,107.63,24.36
422,Baja California Sur,LA PAZ,37.0,24.070694,-110.327419,2021,,342.8,24.35
422,Baja California Sur,LA PAZ,37.0,24.070694,-110.327419,2022,35.42,243.31,24.01
422,Baja California Sur,LA PAZ,37.0,24.070694,-110.327419,2023,,396.31,24.49
422,Baja California Sur,LA PAZ,37.0,24.070694,-110.327419,2024,,60.41,24.3
422,Baja California Sur,LA PAZ,37.0,24.070694,-110.327419,2025,,,
Alvaro Obregon,Baja California Sur,LA PAZ,415.0,23.863611,-110.168056,1996,,189.94,24.66
Alvaro Obregon,Baja California Sur,LA PAZ,415.0,23.863611,-110.168056,1997,,251.28,24.63
Alvaro Obregon,Baja California Sur,LA PAZ,415.0,23.863611,-110.168056,1998,,434.03,24.25
Alvaro Obregon,Baja California Sur,LA PAZ,415.0,23.863611,-110.168056,1999,,62.25,24.21
Alvaro Obregon,Baja California Sur,LA PAZ,415.0,23.863611,-110.168056,2000,,104.53,24.28
Alvaro Obregon,Baja California Sur,LA PAZ,415.0,23.863611,-110.168056,2001,,330.23,23.92
Alvaro Obregon,Baja California Sur,LA PAZ,415.0,23.863611,-110.168056,2002,,136.7,24.17
Alvaro Obregon,Baja California Sur,LA PAZ,415.0,23.863611,-110.168056,2003,,335.71,24.27
Alvaro Obregon,Baja California Sur,LA PAZ,415.0,23.863611,-110.168056,2004,,261.38,24.06
Alvaro Obregon,Baja California Sur,LA PAZ,415.0,23.863611,-110.168056,2005,,165.69,24.16
Alvaro Obregon,Baja California Sur,LA PAZ,415.0,23.863611,-110.168056,2006,,255.16,24.67
Alvaro Obregon,Baja California Sur,LA PAZ,415.0,23.863611,-110.168056,2007,,192.76,24.14
Alvaro Obregon,Baja California Sur,LA PAZ,415.0,23.863611,-110.168056,2008,,168.59,24.31
Alvaro Obregon,Baja California Sur,LA PAZ,415.0,23.863611,-110.168056,2009,,251.52,24.73
Alvaro Obregon,Baja California Sur,LA PAZ,415.0,23.863611,-110.168056,2010,1.3,114.6,24.23
Alvaro Obregon,Baja California Sur,LA PAZ,415.0,23.863611,-110.168056,2011,,103.36,24.62
Alvaro Obregon,Baja California Sur,LA PAZ,415.0,23.863611,-110.168056,2012,,321.39,24.64
Alvaro Obregon,Baja California Sur,LA PAZ,415.0,23.863611,-110.168056,2013,,229.35,24.66
Alvaro Obregon,Baja California Sur,LA PAZ,415.0,23.863611,-110.168056,2014,,453.16,25.63
Alvaro Obregon,Baja California Sur,LA PAZ,415.0,23.863611,-110.168056,2015,,300.95,25.6
Alvaro Obregon,Baja California Sur,LA PAZ,415.0,23.863611,-110.168056,2016,,295.56,25.5
Alvaro Obregon,Baja California Sur,LA PAZ,415.0,23.863611,-110.168056,2017,,272.85,25.39
Alvaro Obregon,Baja California Sur,LA PAZ,415.0,23.863611,-110.168056,2018,,438.37,25.36
Alvaro Obregon,Baja California Sur,LA PAZ,415.0,23.863611,-110.168056,2019,,501.83,24.9
Alvaro Obregon,Baja California Sur,LA PAZ,415.0,23.863611,-110.168056,2020,,124.65,25.24
Alvaro Obregon,Baja California Sur,LA PAZ,415.0,23.863611,-110.168056,2021,,372.16,25.22
Alvaro Obregon,Baja California Sur,LA PAZ,415.0,23.863611,-110.168056,2022,1.9,320.48,24.83
Alvaro Obregon,Baja California Sur,LA PAZ,415.0,23.863611,-110.168056,2023,,471.67,25.23
Alvaro Obregon,Baja California Sur,LA PAZ,415.0,23.863611,-110.168056,2024,,155.47,25.4
Alvaro Obregon,Baja California Sur,LA PAZ,415.0,23.863611,-110.168056,2025,,,
BOLA DE FUEGO,Baja California Sur,LA PAZ,29.0,24.056667,-110.392222,1996,,188.64,23.93
BOLA DE FUEGO,Baja California Sur,LA PAZ,29.0,24.056667,-110.392222,1997,,270.67,24.02
BOLA DE FUEGO,Baja California Sur,LA PAZ,29.0,24.056667,-110.392222,1998,,337.99,23.9
BOLA DE FUEGO,Baja California Sur,LA PAZ,29.0,24.056667,-110.392222,1999,,55.93,23.57
BOLA DE FUEGO,Baja California Sur,LA PAZ,29.0,24.056667,-110.392222,2000,,82.23,23.72
BOLA DE FUEGO,Baja California Sur,LA PAZ,29.0,24.056667,-110.392222,2001,,316.65,23.32
BOLA DE FUEGO,Baja California Sur,LA PAZ,29.0,24.056667,-110.392222,2002,,130.81,23.39
BOLA DE FUEGO,Baja California Sur,LA PAZ,29.0,24.056667,-110.392222,2003,,377.61,23.54
BOLA DE FUEGO,Baja California Sur,LA PAZ,29.0,24.056667,-110.392222,2004,,218.6,23.27
BOLA DE FUEGO,Baja California Sur,LA PAZ,29.0,24.056667,-110.392222,2005,,175.53,23.24
BOLA DE FUEGO,Baja California Sur,LA PAZ,29.0,24.056667,-110.392222,2006,,197.03,24.06
BOLA DE FUEGO,Baja California Sur,LA PAZ,29.0,24.056667,-110.392222,2007,31.7,180.56,23.37
BOLA DE FUEGO,Baja California Sur,LA PAZ,29.0,24.056667,-110.392222,2008,31.9,184.97,23.83
BOLA DE FUEGO,Baja California Sur,LA PAZ,29.0,24.056667,-110.392222,2009,31.49,254.98,23.9
BOLA DE FUEGO,Baja California Sur,LA PAZ,29.0,24.056667,-110.392222,2010,31.96,111.93,23.15
BOLA DE FUEGO,Baja California Sur,LA PAZ,29.0,24.056667,-110.392222,2011,32.2,90.29,23.87
BOLA DE FUEGO,Baja California Sur,LA PAZ,29.0,24.056667,-110.392222,2012,32.22,348.92,23.82
BOLA DE FUEGO,Baja California Sur,LA PAZ,29.0,24.056667,-110.392222,2013,31.49,189.53,23.79
BOLA DE FUEGO,Baja California Sur,LA PAZ,29.0,24.056667,-110.392222,2014,32.41,426.42,24.94
BOLA DE FUEGO,Baja California Sur,LA PAZ,29.0,24.056667,-110.392222,2015,,270.81,25.04
BOLA DE FUEGO,Baja California Sur,LA PAZ,29.0,24.056667,-110.392222,2016,32.21,267.72,24.68
BOLA DE FUEGO,Baja California Sur,LA PAZ,29.0,24.056667,-110.392222,2017,,205.95,24.52
BOLA DE FUEGO,Baja California Sur,LA PAZ,29.0,24.056667,-110.392222,2018,,308.82,24.61
BOLA DE FUEGO,Baja California Sur,LA PAZ,29.0,24.056667,-110.392222,2019,,445.63,23.94
BOLA DE FUEGO,Baja California Sur,LA PAZ,29.0,24.056667,-110.392222,2020,,107.63,24.36
BOLA DE FUEGO,Baja California Sur,LA PAZ,29.0,24.056667,-110.392222,2021,,342.8,24.35
BOLA DE FUEGO,Baja California Sur,LA PAZ,29.0,24.056667,-110.392222,2022,35.01,243.31,24.01
BOLA DE FUEGO,Baja California Sur,LA PAZ,29.0,24.056667,-110.392222,2023,,396.31,24.49
BOLA DE FUEGO,Baja California Sur,LA PAZ,29.0,24.056667,-110.392222,2024,,60.41,24.3
BOLA DE FUEGO,Baja California Sur,LA PAZ,29.0,24.056667,-110.392222,2025,,,
BUEN SUR,Baja California Sur,LA PAZ,198.0,23.929278,-110.255333,1996,1.0,189.94,24.66
BUEN SUR,Baja California Sur,LA PAZ,198.0,23.929278,-110.255333,1997,,251.28,24.63
BUEN SUR,Baja California Sur,LA PAZ,198.0,23.929278,-110.255333,1998,,434.03,24.25
BUEN SUR,Baja California Sur,LA PAZ,198.0,23.929278,-110.255333,1999,,62.25,24.21
BUEN SUR,Baja California Sur,LA PAZ,198.0,23.929278,-110.255333,2000,,104.53,24.28
BUEN SUR,Baja California Sur,LA PAZ,198.0,23.929278,-110.255333,2001,,330.23,23.92
BUEN SUR,Baja California Sur,LA PAZ,198.0,23.929278,-110.255333,2002,,136.7,24.17
BUEN SUR,Baja California Sur,LA PAZ,198.0,23.929278,-110.255333,2003,,335.71,24.27
BUEN SUR,Baja California Sur,LA PAZ,198.0,23.929278,-110.255333,2004,,261.38,24.06
BUEN SUR,Baja California Sur,LA PAZ,198.0,23.929278,-110.255333,2005,18.27,165.69,24.16
BUEN SUR,Baja California Sur,LA PAZ,198.0,23.929278,-110.255333,2006,16.55,255.16,24.67
BUEN SUR,Baja California Sur,LA PAZ,198.0,23.929278,-110.255333,2007,,192.76,24.14
BUEN SUR,Baja California Sur,LA PAZ,198.0,23.929278,-110.255333,2008,16.31,168.59,24.31
BUEN SUR,Baja California Sur,LA PAZ,198.0,23.929278,-110.255333,2009,18.7,251.52,24.73
BUEN SUR,Baja California Sur,LA PAZ,198.0,23.929278,-110.255333,2010,19.05,114.6,24.23
BUEN SUR,Baja California Sur,LA PAZ,198.0,23.929278,-110.255333,2011,20.04,103.36,24.62
BUEN SUR,Baja California Sur,LA PAZ,198.0,23.929278,-110.255333,2012,20.18,321.39,24.64
BUEN SUR,Baja California Sur,LA PAZ,198.0,23.929278,-110.255333,2013,18.7,229.35,24.66
BUEN SUR,Baja California Sur,LA PAZ,198.0,23.929278,-110.255333,2014,17.4,453.16,25.63
BUEN SUR,Baja California Sur,LA PAZ,198.0,23.929278,-110.255333,2015,,300.95,25.6
BUEN SUR,Baja California Sur,LA PAZ,198.0,23.929278,-110.255333,2016,17.54,295.56,25.5
BUEN SUR,Baja California Sur,LA PAZ,198.0,23.929278,-110.255333,2017,,272.85,25.39
BUEN SUR,Baja California Sur,LA PAZ,198.0,23.929278,-110.255333,2018,,438.37,25.36
BUEN SUR,Baja California Sur,LA PAZ,198.0,23.929278,-110.255333,2019,,501.83,24.9
BUEN SUR,Baja California Sur,LA PAZ,198.0,23.929278,-110.255333,2020,,124.65,25.24
BUEN SUR,Baja California Sur,LA PAZ,198.0,23.929278,-110.255333,2021,,372.16,25.22
BUEN SUR,Baja California Sur,LA PAZ,198.0,23.929278,-110.255333,2022,18.79,320.48,24.83
BUEN SUR,Baja California Sur,LA PAZ,198.0,23.929278,-110.255333,2023,,471.67,25.23
BUEN SUR,Baja California Sur,LA PAZ,198.0,23.929278,-110.255333,2024,,155.47,25.4
BUEN SUR,Baja California Sur,LA PAZ,198.0,23.929278,-110.255333,2025,,,
EL PALMAR,Baja California Sur,LA PAZ,194.0,23.932528,-110.259556,1996,1.0,189.94,24.66
EL PALMAR,Baja California Sur,LA PAZ,194.0,23.932528,-110.259556,1997,,251.28,24.63
EL PALMAR,Baja California Sur,LA PAZ,194.0,23.932528,-110.259556,1998,,434.03,24.25
EL PALMAR,Baja California Sur,LA PAZ,194.0,23.932528,-110.259556,1999,,62.25,24.21
EL PALMAR,Baja California Sur,LA PAZ,194.0,23.932528,-110.259556,2000,,104.53,24.28
EL PALMAR,Baja California Sur,LA PAZ,194.0,23.932528,-110.259556,2001,,330.23,23.92
EL PALMAR,Baja California Sur,LA PAZ,194.0,23.932528,-110.259556,2002,,136.7,24.17
EL PALMAR,Baja California Sur,LA PAZ,194.0,23.932528,-110.259556,2003,,335.71,24.27
EL PALMAR,Baja California Sur,LA PAZ,194.0,23.932528,-110.259556,2004,,261.38,24.06
EL PALMAR,Baja California Sur,LA PAZ,194.0,23.932528,-110.259556,2005,25.9,165.69,24.16
EL PALMAR,Baja California Sur,LA PAZ,194.0,23.932528,-110.259556,2006,,255.16,24.67
EL PALMAR,Baja California Sur,LA PAZ,194.0,23.932528,-110.259556,2007,,192.76,24.14
EL PALMAR,Baja California Sur,LA PAZ,194.0,23.932528,-110.259556,2008,22.1,168.59,24.31
EL PALMAR,Baja California Sur,LA PAZ,194.0,23.932528,-110.259556,2009,20.9,251.52,24.73
EL PALMAR,Baja California Sur,LA PAZ,194.0,23.932528,-110.259556,2010,22.51,114.6,24.23
EL PALMAR,Baja California Sur,LA PAZ,194.0,23.932528,-110.259556,2011,23.67,103.36,24.62
EL PALMAR,Baja California Sur,LA PAZ,194.0,23.932528,-110.259556,2012,24.57,321.39,24.64
EL PALMAR,Baja California Sur,LA PAZ,194.0,23.932528,-110.259556,2013,20.9,229.35,24.66
EL PALMAR,Baja California Sur,LA PAZ,194.0,23.932528,-110.259556,2014,,453.16,25.63
EL PALMAR,Baja California Sur,LA PAZ,194.0,23.932528,-110.259556,2015,,300.95,25.6
EL PALMAR,Baja California Sur,LA PAZ,194.0,23.932528,-110.259556,2016,23.22,295.56,25.5
EL PALMAR,Baja California Sur,LA PAZ,194.0,23.932528,-110.259556,2017,,272.85,25.39
EL PALMAR,Baja California Sur,LA PAZ,194.0,23.932528,-110.259556,2018,,438.37,25.36
EL PALMAR,Baja California Sur,LA PAZ,194.0,23.932528,-110.259556,2019,,501.83,24.9
EL PALMAR,Baja California Sur,LA PAZ,194.0,23.932528,-110.259556,2020,,124.65,25.24
EL PALMAR,Baja California Sur,LA PAZ,194.0,23.932528,-110.259556,2021,,372.16,25.22
EL PALMAR,Baja California Sur,LA PAZ,194.0,23.932528,-110.259556,2022,26.33,320.48,24.83
EL PALMAR,Baja California Sur,LA PAZ,194.0,23.932528,-110.259556,2023,,471.67,25.23
EL PALMAR,Baja California Sur,LA PAZ,194.0,23.932528,-110.259556,2024,,155.47,25.4
EL PALMAR,Baja California Sur,LA PAZ,194.0,23.932528,-110.259556,2025,,,
El Mauto,Baja California Sur,LA PAZ,104.0,23.923866,-110.339998,1996,,188.64,23.93
El Mauto,Baja California Sur,LA PAZ,104.0,23.923866,-110.339998,1997,,270.67,24.02
El Mauto,Baja California Sur,LA PAZ,104.0,23.923866,-110.339998,1998,,337.99,23.9
El Mauto,Baja California Sur,LA PAZ,104.0,23.923866,-110.339998,1999,,55.93,23.57
El Mauto,Baja California Sur,LA PAZ,104.0,23.923866,-110.339998,2000,,82.23,23.72
El Mauto,Baja California Sur,LA PAZ,104.0,23.923866,-110.339998,2001,,316.65,23.32
El Mauto,Baja California Sur,LA PAZ,104.0,23.923866,-110.339998,2002,,130.81,23.39
El Mauto,Baja California Sur,LA PAZ,104.0,23.923866,-110.339998,2003,,377.61,23.54
El Mauto,Baja California Sur,LA PAZ,104.0,23.923866,-110.339998,2004,,218.6,23.27
El Mauto,Baja California Sur,LA PAZ,104.0,23.923866,-110.339998,2005,,175.53,23.24
El Mauto,Baja California Sur,LA PAZ,104.0,23.923866,-110.339998,2006,,197.03,24.06
El Mauto,Baja California Sur,LA PAZ,104.0,23.923866,-110.339998,2007,,180.56,23.37
El Mauto,Baja California Sur,LA PAZ,104.0,23.923866,-110.339998,2008,,184.97,23.83
El Mauto,Baja California Sur,LA PAZ,104.0,23.923866,-110.339998,2009,,254.98,23.9
El Mauto,Baja California Sur,LA PAZ,104.0,23.923866,-110.339998,2010,,111.93,23.15
El Mauto,Baja California Sur,LA PAZ,104.0,23.923866,-110.339998,2011,,90.29,23.87
El Mauto,Baja California Sur,LA PAZ,104.0,23.923866,-110.339998,2012,,348.92,23.82
El Mauto,Baja California Sur,LA PAZ,104.0,23.923866,-110.339998,2013,,189.53,23.79
El Mauto,Baja California Sur,LA PAZ,104.0,23.923866,-110.339998,2014,78.45,426.42,24.94
El Mauto,Baja California Sur,LA PAZ,104.0,23.923866,-110.339998,2015,,270.81,25.04
El Mauto,Baja California Sur,LA PAZ,104.0,23.923866,-110.339998,2016,83.98,267.72,24.68
El Mauto,Baja California Sur,LA PAZ,104.0,23.923866,-110.339998,2017,,205.95,24.52
El Mauto,Baja California Sur,LA PAZ,104.0,23.923866,-110.339998,2018,,308.82,24.61
El Mauto,Baja California Sur,LA PAZ,104.0,23.923866,-110.339998,2019,,445.63,23.94
El Mauto,Baja California Sur,LA PAZ,104.0,23.923866,-110.339998,2020,,107.63,24.36
El Mauto,Baja California Sur,LA PAZ,104.0,23.923866,-110.339998,2021,,342.8,24.35
El Mauto,Baja California Sur,LA PAZ,104.0,23.923866,-110.339998,2022,53.05,243.31,24.01
El Mauto,Baja California Sur,LA PAZ,104.0,23.923866,-110.339998,2023,,396.31,24.49
El Mauto,Baja California Sur,LA PAZ,104.0,23.923866,-110.339998,2024,,60.41,24.3
El Mauto,Baja California Sur,LA PAZ,104.0,23.923866,-110.339998,2025,,,
Espridion Navarro Z.,Baja California Sur,LA PAZ,82.0,24.109444,-110.273611,1996,,189.94,24.66
Espridion Navarro Z.,Baja California Sur,LA PAZ,82.0,24.109444,-110.273611,1997,,251.28,24.63
Espridion Navarro Z.,Baja California Sur,LA PAZ,82.0,24.109444,-110.273611,1998,,434.03,24.25
Espridion Navarro Z.,Baja California Sur,LA PAZ,82.0,24.109444,-110.273611,1999,,62.25,24.21
Espridion Navarro Z.,Baja California Sur,LA PAZ,82.0,24.109444,-110.273611,2000,,104.53,24.28
Espridion Navarro Z.,Baja California Sur,LA PAZ,82.0,24.109444,-110.273611,2001,,330.23,23.92
Espridion Navarro Z.,Baja California Sur,LA PAZ,82.0,24.109444,-110.273611,2002,,136.7,24.17
Espridion Navarro Z.,Baja California Sur,LA PAZ,82.0,24.109444,-110.273611,2003,,335.71,24.27
Espridion Navarro Z.,Baja California Sur,LA PAZ,82.0,24.109444,-110.273611,2004,,261.38,24.06
Espridion Navarro Z.,Baja California Sur,LA PAZ,82.0,24.109444,-110.273611,2005,,165.69,24.16
Espridion Navarro Z.,Baja California Sur,LA PAZ,82.0,24.109444,-110.273611,2006,,255.16,24.67
Espridion Navarro Z.,Baja California Sur,LA PAZ,82.0,24.109444,-110.273611,2007,,192.76,24.14
Espridion Navarro Z.,Baja California Sur,LA PAZ,82.0,24.109444,-110.273611,2008,,168.59,24.31
Espridion Navarro Z.,Baja California Sur,LA PAZ,82.0,24.109444,-110.273611,2009,,251.52,24.73
Espridion Navarro Z.,Baja California Sur,LA PAZ,82.0,24.109444,-110.273611,2010,57.45,114.6,24.23
Espridion Navarro Z.,Baja California Sur,LA PAZ,82.0,24.109444,-110.273611,2011,,103.36,24.62
Espridion Navarro Z.,Baja California Sur,LA PAZ,82.0,24.109444,-110.273611,2012,,321.39,24.64
Espridion Navarro Z.,Baja California Sur,LA PAZ,82.0,24.109444,-110.273611,2013,,229.35,24.66
Espridion Navarro Z.,Baja California Sur,LA PAZ,82.0,24.109444,-110.273611,2014,,453.16,25.63
Espridion Navarro Z.,Baja California Sur,LA PAZ,82.0,24.109444,-110.273611,2015,,300.95,25.6
Espridion Navarro Z.,Baja California Sur,LA PAZ,82.0,24.109444,-110.273611,2016,,295.56,25.5
Espridion Navarro Z.,Baja California Sur,LA PAZ,82.0,24.109444,-110.273611,2017,,272.85,25.39
Espridion Navarro Z.,Baja California Sur,LA PAZ,82.0,24.109444,-110.273611,2018,,438.37,25.36
Espridion Navarro Z.,Baja California Sur,LA PAZ,82.0,24.109444,-110.273611,2019,,501.83,24.9
Espridion Navarro Z.,Baja California Sur,LA PAZ,82.0,24.109444,-110.273611,2020,,124.65,25.24
Espridion Navarro Z.,Baja California Sur,LA PAZ,82.0,24.109444,-110.273611,2021,,372.16,25.22
Espridion Navarro Z.,Baja California Sur,LA PAZ,82.0,24.109444,-110.273611,2022,57.99,320.48,24.83
Espridion Navarro Z.,Baja California Sur,LA PAZ,82.0,24.109444,-110.273611,2023,,471.67,25.23
Espridion Navarro Z.,Baja California Sur,LA PAZ,82.0,24.109444,-110.273611,2024,,155.47,25.4
Espridion Navarro Z.,Baja California Sur,LA PAZ,82.0,24.109444,-110.273611,2025,,,
GRANJA SAN MIGUEL,Baja California Sur,LA PAZ,8.0,24.091944,-110.402222,1996,,188.64,23.93
GRANJA SAN MIGUEL,Baja California Sur,LA PAZ,8.0,24.091944,-110.402222,1997,,270.67,24.02
