PARAMETER,YEAR,LAT,LON,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANN
PRECTOTCORR_SUM,2021,23,-108.75,16.36,0.18,1.76,2.05,0.24,5.73,23.14,102.21,178.27,13.27,5.7,18.08,366.99
PRECTOTCORR_SUM,2021,23,-109.375,21.86,0.38,1.35,0.82,0.08,14.55,11.79,89.17,228.61,19.63,5.9,20.89,415.03
PRECTOTCORR_SUM,2021,23,-110,24.66,0.65,1.29,0.93,0.03,18.6,5.35,79.3,186.39,20.63,5.95,28.69,372.47
PRECTOTCORR_SUM,2021,23,-110.625,45.26,0.16,1.28,0.85,0,5.58,1.71,69.03,170.46,7.51,9.37,51.41,362.62
PRECTOTCORR_SUM,2021,23.5,-108.75,14.86,0.22,0.1,1.14,0,8.43,24.34,114.84,159.97,11.45,4.12,49.17,388.64
PRECTOTCORR_SUM,2021,23.5,-109.375,13.14,0.55,0.54,0.19,0,25.52,10.44,87.54,177.3,28.34,4.88,36.51,384.95
PRECTOTCORR_SUM,2021,23.5,-110,15.92,0.76,0.76,0.03,0,29.25,6.87,73.55,181.84,28.96,5.13,27.55,370.62
PRECTOTCORR_SUM,2021,23.5,-110.625,42.89,0.18,0.18,0,0,8.13,4.28,57.74,276.42,8.82,9.72,66.89,475.25
PRECTOTCORR_SUM,2021,24,-108.75,14.86,0.15,0.05,0.68,0,10.33,32.89,149.12,142.87,7.64,4.2,134.95,497.74
PRECTOTCORR_SUM,2021,24,-109.375,19.73,0.34,0.31,0.06,0,19.57,15.42,109.76,158.14,15.96,5.37,122.08,466.74
PRECTOTCORR_SUM,2021,24,-110,19.88,0.75,0.74,0,0,27.59,10.02,76.11,159.1,22.01,4.59,51.37,372.16
PRECTOTCORR_SUM,2021,24,-110.625,21.24,0.76,0.76,0,0,19.75,7.74,63.44,182.58,12.52,4.61,29.4,342.8
PRECTOTCORR_SUM,2021,24.5,-108.75,15.2,0.1,0.13,0.36,0.08,15.26,53.21,186.71,115.96,4.95,3.56,189.19,584.71
PRECTOTCORR_SUM,2021,24.5,-109.375,33.18,0.1,0.05,0.05,0.1,17.38,28.7,140.35,122.32,4.36,5.4,194.46,546.45
PRECTOTCORR_SUM,2021,24.5,-110,52.69,0.32,0.3,0,0.02,20.32,16.46,82.37,117.08,7.41,7.61,118.95,423.53
PRECTOTCORR_SUM,2021,24.5,-110.625,22.55,0.84,0.83,0,0,17.57,6.64,54.59,113.08,8.25,4.91,32.4,261.66
PRECTOTCORR_SUM,2022,23,-108.75,0.24,1.46,0,0.03,0.16,34.85,26.58,156.88,222.58,38.56,0.29,0.3,481.93
PRECTOTCORR_SUM,2022,23,-109.375,0.19,1.91,0.02,0.04,0.04,23.28,18.32,97.51,214.71,18.63,0.32,0.12,375.09
PRECTOTCORR_SUM,2022,23,-110,0.09,0.67,0.08,0.05,0.06,13.59,10.59,66.14,176.24,5.52,0.22,0.02,273.27
PRECTOTCORR_SUM,2022,23,-110.625,0.03,0.04,0.09,0.05,0.12,13.92,2.34,86.16,180.65,2.51,0.12,0.06,286.09
PRECTOTCORR_SUM,2022,23.5,-108.75,0.09,1.49,0,0,0,52.46,26.3,174.51,247.08,33.17,0.04,0.2,535.34
PRECTOTCORR_SUM,2022,23.5,-109.375,0.01,1.31,0,0,0,22.15,15.19,97.8,220.47,12.41,0.03,0.01,369.38
PRECTOTCORR_SUM,2022,23.5,-110,0,0.28,0,0,0,10.01,9.45,70.15,184.81,2.48,0,0.01,277.19
PRECTOTCORR_SUM,2022,23.5,-110.625,0,0,0,0,0,6.76,2.17,56.53,173.58,0.93,0,0.03,240
PRECTOTCORR_SUM,2022,24,-108.75,0.04,2.26,0,0.01,0,58.28,30.57,224.13,268.42,31.37,0.03,1.12,616.23
PRECTOTCORR_SUM,2022,24,-109.375,0,2.69,0,0,0,20.23,13.81,146.8,228.94,12.02,0.02,0,424.51
PRECTOTCORR_SUM,2022,24,-110,0,1.12,0,0,0,8.41,6.88,102.91,197.71,3.45,0,0,320.48
PRECTOTCORR_SUM,2022,24,-110.625,0,0.06,0,0,0,5.21,3.74,72.71,159.96,1.63,0,0,243.31
PRECTOTCORR_SUM,2022,24.5,-108.75,0.12,2.3,0.08,0,0,51.81,42.17,282.87,278.84,23.67,0.02,1.41,683.29
PRECTOTCORR_SUM,2022,24.5,-109.375,0,3.65,0,0,0,22.74,15.6,215.21,247.07,11.53,0.03,0.15,515.98
PRECTOTCORR_SUM,2022,24.5,-110,0,2.87,0,0,0,8.59,4.47,153.73,203.3,4.51,0,0.01,377.48
PRECTOTCORR_SUM,2022,24.5,-110.625,0,0.5,0,0,0,3.68,1.91,77.01,166.71,1.36,0,0.02,251.19
PRECTOTCORR_SUM,2023,23,-108.75,0.67,1.45,0.22,1.07,1.2,0.59,42.82,55.62,15.64,274.3,2.44,4.48,400.5
PRECTOTCORR_SUM,2023,23,-109.375,2.21,1.6,0.05,2.28,6.11,0.71,19.56,64.28,20.92,312.38,1.77,4.01,435.88
PRECTOTCORR_SUM,2023,23,-110,7.48,1.86,0.28,1.91,12.34,0.95,8.26,55.65,22.66,213.32,5.46,4.33,334.5
PRECTOTCORR_SUM,2023,23,-110.625,16.75,2.52,1.24,1.79,8.8,0.2,1.71,28.52,9.48,99.43,7.26,3.68,181.38
PRECTOTCORR_SUM,2023,23.5,-108.75,3.24,0.31,0.05,0,3.14,0.8,36.5,55.03,14.92,307.69,1.16,0,422.84
PRECTOTCORR_SUM,2023,23.5,-109.375,8.71,0.79,0.06,0,11.46,1.15,15.43,65.68,25.62,315.33,2.12,0,446.35
PRECTOTCORR_SUM,2023,23.5,-110,12.06,1.84,0.25,0,15.85,1.18,7.72,66.23,29.12,242.82,5.74,0,382.81
PRECTOTCORR_SUM,2023,23.5,-110.625,19.38,3.49,1.35,0,18.25,0.22,1.8,32.84,10.34,113,12.81,0,213.48
PRECTOTCORR_SUM,2023,24,-108.75,12.38,1.65,0.04,0,3.14,0.98,27.67,53.06,13.14,361.33,2.24,0,475.63
PRECTOTCORR_SUM,2023,24,-109.375,24.63,4.43,0.05,0,9.32,0.78,12.36,57.94,18.97,377.16,6.97,0,512.61
PRECTOTCORR_SUM,2023,24,-110,16.95,5.63,0.1,0,14.82,0.79,6.62,73.45,28.71,317.25,7.35,0,471.67
PRECTOTCORR_SUM,2023,24,-110.625,10.68,6.18,0.59,0,14.74,0.27,4.58,69.6,30.54,253.58,5.55,0,396.31
PRECTOTCORR_SUM,2023,24.5,-108.75,18.44,5.68,0.04,1.37,5.86,1.24,29.91,59.58,13.67,418.28,9.22,0,563.29
PRECTOTCORR_SUM,2023,24.5,-109.375,26.7,12.23,0.06,1.25,9.57,0.47,11.59,46.46,10.84,391.29,19.29,0,529.75
PRECTOTCORR_SUM,2023,24.5,-110,15.6,13.41,0.28,0.1,24.27,0.25,5.3,53.45,15.85,260.93,19.24,0,408.68
PRECTOTCORR_SUM,2023,24.5,-110.625,4.93,10.34,0.19,0,12.23,0.14,3,71.93,32.83,255.75,6.79,0,398.13
PRECTOTCORR_SUM,2024,23,-108.75,0.37,5.43,0.7,0.09,0.12,6.74,1.06,10.37,19,441.06,1.85,2.04,488.83
PRECTOTCORR_SUM,2024,23,-109.375,0.3,2.96,0.87,0.01,0.06,6.7,0.8,9.82,43.72,281.17,0.59,1.64,348.64
PRECTOTCORR_SUM,2024,23,-110,0.61,3.26,1.56,0.05,0.04,7.07,0.79,9.57,61.17,64.42,0.1,0.75,149.39
PRECTOTCORR_SUM,2024,23,-110.625,0.84,6.05,1.56,0.1,0.04,1.86,0.22,2.53,14.68,1.33,0.02,0.17,29.4
PRECTOTCORR_SUM,2024,23.5,-108.75,0.03,2.2,3.62,0,0,6.83,0.87,6.66,16.93,732.62,0.23,0.03,770.02
PRECTOTCORR_SUM,2024,23.5,-109.375,0.1,0.74,0.77,0,0,8.92,1.48,11.41,60.2,288.58,0.06,0.01,372.27
PRECTOTCORR_SUM,2024,23.5,-110,0.43,2.22,1.39,0.07,0,11.5,2.45,15.17,66.81,31.79,0.01,0,131.84
PRECTOTCORR_SUM,2024,23.5,-110.625,1.41,8.5,5.05,0.29,0,3.31,0.86,3.73,12.86,1.3,0.02,0,37.33
PRECTOTCORR_SUM,2024,24,-108.75,0.19,2.39,14.94,0,0,14.42,2.19,6.35,11.5,1078.86,0.04,0.01,1130.89
PRECTOTCORR_SUM,2024,24,-109.375,0.91,0.69,5.45,0,0,8.07,2.72,8.03,31.19,467,0.14,0,524.2
PRECTOTCORR_SUM,2024,24,-110,0.9,1.05,1.16,0.02,0,12.92,4.28,12.63,41.82,80.5,0.19,0,155.47
PRECTOTCORR_SUM,2024,24,-110.625,0.8,3.3,1.61,0.12,0,14.59,3.65,10.42,24.32,1.56,0.04,0,60.41
PRECTOTCORR_SUM,2024,24.5,-108.75,0.85,2.61,22.84,0.02,1.49,22.67,13.69,34.49,18.33,1102.17,0.02,0,1219.18
PRECTOTCORR_SUM,2024,24.5,-109.375,2.55,0.98,12.02,0.02,1.28,11.42,6.12,9.03,6.86,623.89,0.31,0,674.48
PRECTOTCORR_SUM,2024,24.5,-110,2.84,1.61,2.74,0.01,0.08,7.77,10.32,5.73,12.02,128.6,0.85,0,172.57
PRECTOTCORR_SUM,2024,24.5,-110.625,0.82,1.53,0.34,0.05,0,16.55,5.26,4.29,16.74,3.74,0.23,0,49.55
PRECTOTCORR_SUM,2025,23,-108.75,1.27,2.03,0.35,0.2,1.43,7.06,,,,,,,
PRECTOTCORR_SUM,2025,23,-109.375,0.39,1.24,0.3,0.13,2.43,5.62,,,,,,,
PRECTOTCORR_SUM,2025,23,-110,0.32,0.28,0.31,0.07,4.3,2.98,,,,,,,
PRECTOTCORR_SUM,2025,23,-110.625,0.52,0.01,0.19,0.06,4.89,1.25,,,,,,,
PRECTOTCORR_SUM,2025,23.5,-108.75,0.2,0,0,0,0.35,4.14,,,,,,,
PRECTOTCORR_SUM,2025,23.5,-109.375,0.06,0,0,0,1.68,2.13,,,,,,,
PRECTOTCORR_SUM,2025,23.5,-110,0.14,0,0,0,2.8,1.59,,,,,,,
PRECTOTCORR_SUM,2025,23.5,-110.625,0.65,0,0,0,2.88,1.29,,,,,,,
PRECTOTCORR_SUM,2025,24,-108.75,0.29,0,0,0,0.19,6.73,,,,,,,
PRECTOTCORR_SUM,2025,24,-109.375,0.14,0,0,0,0.95,2.62,,,,,,,
PRECTOTCORR_SUM,2025,24,-110,0.08,0,0,0,1.74,1.59,,,,,,,
PRECTOTCORR_SUM,2025,24,-110.625,0.35,0,0,0,1.15,0.87,,,,,,,
PRECTOTCORR_SUM,2025,24.5,-108.75,0.66,0,0,0,0.08,15.15,,,,,,,
PRECTOTCORR_SUM,2025,24.5,-109.375,0.19,0,0,0,0.31,8.59,,,,,,,
PRECTOTCORR_SUM,2025,24.5,-110,0.13,0,0,0,0.77,2.9,,,,,,,
PRECTOTCORR_SUM,2025,24.5,-110.625,0.23,0,0.01,0,0.49,1.1,,,,,,,
